,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.013,Paddle,52,-145,-90,[],event_whenflagclicked,[],{},{}
1,0.554,Paddle,52,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},{}
2,0.555,Paddle,72,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
3,0.587,Paddle,92,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
4,0.622,Paddle,112,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
5,0.656,Paddle,132,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
6,0.688,Paddle,152,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
7,0.719,Paddle,172,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
8,0.752,Paddle,192,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
9,0.79,Paddle,212,-145,-90,[],motion_changexby{math_number(NUM:20)},['Right'],{},{}
10,0.819,Paddle,192,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
11,0.852,Paddle,172,-145,-90,['Ball'],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
12,0.888,Paddle,152,-145,-90,['Ball'],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
13,0.923,Paddle,132,-145,-90,['Ball'],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
14,0.924,Paddle,132,-145,-90,['Ball'],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},{}
