,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.013,Paddle,132,-145,-90,[],event_whenflagclicked,[],{},{}
1,0.656,Paddle,132,-145,-90,['Ball'],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
2,0.785,Paddle,132,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
3,3.076,Paddle,112,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
4,3.108,Paddle,92,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
5,3.142,Paddle,72,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
6,3.175,Paddle,52,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
7,3.208,Paddle,52,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
8,4.202,Paddle,32,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
9,4.235,Paddle,12,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
10,4.268,Paddle,-8,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
11,4.302,Paddle,-28,-145,-90,[],motion_changexby{math_number(NUM:-20)},['Left'],{},{}
12,4.335,Paddle,-28,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
13,5.032,Paddle,-28,-145,-90,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},{}
